trial,objective,stop_loss_pct,take_profit_pct,trailing_profit_pct,trailing_drawdown_pct,top_n,hold_days,observations,trades,total_return,max_drawdown,win_rate,sharpe,profit_factor,avg_trade_return,avg_period_return,params,backtest_config
1050,-15.0,-3.5,6.0,4.0,1.8,2,6,60,0,-0.0009183612049199485,-0.0009183612049199485,0.0,-2.814761571854488,0.0,0.0,-1.530926891244455e-05,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 3, 'min_ma20_slope_5': 0.003, 'ret20_min': 0.02, 'ret20_max': 0.2, 'ret5_min': -0.03, 'ret5_max': 0.04, 'pullback10_min': -0.04, 'pullback10_max': -0.003, 'close_vs_ma20_min': -0.02, 'close_vs_ma20_max': 0.028, 'max_volatility10': 0.013, 'volume_ratio5_min': 0.75, 'volume_ratio5_max': 1.55, 'top_n': 30, 'weights': {'ret10': 0.15, 'ret20': 0.1, 'ret5': 0.04, 'avgTurnover5': 0.1, 'volumeRatio5': 0.04, 'volatility10': 0.16, 'pullback10': 0.18, 'closeVsMa20': 0.09, 'closeVsMa60': 0.05, 'ret60': 0.03, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.04}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -3.5, 'takeProfitPct': 6.0, 'takeProfitPartialPct': 4.0, 'weakTakeProfitPct': 5.0, 'exitDrawdownFromHighPct': 1.8}"
1055,-15.0,-3.5,6.0,4.0,2.5,2,6,60,0,-0.0009183612049199485,-0.0009183612049199485,0.0,-2.814761571854488,0.0,0.0,-1.530926891244455e-05,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 3, 'min_ma20_slope_5': 0.003, 'ret20_min': 0.02, 'ret20_max': 0.2, 'ret5_min': -0.03, 'ret5_max': 0.04, 'pullback10_min': -0.04, 'pullback10_max': -0.003, 'close_vs_ma20_min': -0.02, 'close_vs_ma20_max': 0.028, 'max_volatility10': 0.013, 'volume_ratio5_min': 0.75, 'volume_ratio5_max': 1.55, 'top_n': 30, 'weights': {'ret10': 0.12, 'ret20': 0.08, 'ret5': 0.03, 'avgTurnover5': 0.12, 'volumeRatio5': 0.05, 'volatility10': 0.18, 'pullback10': 0.2, 'closeVsMa20': 0.12, 'closeVsMa60': 0.04, 'ret60': 0.02, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.06}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -3.5, 'takeProfitPct': 6.0, 'takeProfitPartialPct': 4.0, 'weakTakeProfitPct': 5.0, 'exitDrawdownFromHighPct': 2.5}"
1056,-15.0,-3.5,6.0,4.0,2.5,2,6,60,0,-0.0009183612049199485,-0.0009183612049199485,0.0,-2.814761571854488,0.0,0.0,-1.530926891244455e-05,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 3, 'min_ma20_slope_5': 0.003, 'ret20_min': 0.02, 'ret20_max': 0.2, 'ret5_min': -0.03, 'ret5_max': 0.04, 'pullback10_min': -0.04, 'pullback10_max': -0.003, 'close_vs_ma20_min': -0.02, 'close_vs_ma20_max': 0.028, 'max_volatility10': 0.013, 'volume_ratio5_min': 0.75, 'volume_ratio5_max': 1.55, 'top_n': 30, 'weights': {'ret10': 0.15, 'ret20': 0.1, 'ret5': 0.04, 'avgTurnover5': 0.1, 'volumeRatio5': 0.04, 'volatility10': 0.16, 'pullback10': 0.18, 'closeVsMa20': 0.09, 'closeVsMa60': 0.05, 'ret60': 0.03, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.04}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -3.5, 'takeProfitPct': 6.0, 'takeProfitPartialPct': 4.0, 'weakTakeProfitPct': 5.0, 'exitDrawdownFromHighPct': 2.5}"
1061,-15.0,-3.5,6.0,4.0,3.2,2,6,60,0,-0.0009183612049199485,-0.0009183612049199485,0.0,-2.814761571854488,0.0,0.0,-1.530926891244455e-05,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 3, 'min_ma20_slope_5': 0.003, 'ret20_min': 0.02, 'ret20_max': 0.2, 'ret5_min': -0.03, 'ret5_max': 0.04, 'pullback10_min': -0.04, 'pullback10_max': -0.003, 'close_vs_ma20_min': -0.02, 'close_vs_ma20_max': 0.028, 'max_volatility10': 0.013, 'volume_ratio5_min': 0.75, 'volume_ratio5_max': 1.55, 'top_n': 30, 'weights': {'ret10': 0.12, 'ret20': 0.08, 'ret5': 0.03, 'avgTurnover5': 0.12, 'volumeRatio5': 0.05, 'volatility10': 0.18, 'pullback10': 0.2, 'closeVsMa20': 0.12, 'closeVsMa60': 0.04, 'ret60': 0.02, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.06}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -3.5, 'takeProfitPct': 6.0, 'takeProfitPartialPct': 4.0, 'weakTakeProfitPct': 5.0, 'exitDrawdownFromHighPct': 3.2}"
1062,-15.0,-3.5,6.0,4.0,3.2,2,6,60,0,-0.0009183612049199485,-0.0009183612049199485,0.0,-2.814761571854488,0.0,0.0,-1.530926891244455e-05,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 3, 'min_ma20_slope_5': 0.003, 'ret20_min': 0.02, 'ret20_max': 0.2, 'ret5_min': -0.03, 'ret5_max': 0.04, 'pullback10_min': -0.04, 'pullback10_max': -0.003, 'close_vs_ma20_min': -0.02, 'close_vs_ma20_max': 0.028, 'max_volatility10': 0.013, 'volume_ratio5_min': 0.75, 'volume_ratio5_max': 1.55, 'top_n': 30, 'weights': {'ret10': 0.15, 'ret20': 0.1, 'ret5': 0.04, 'avgTurnover5': 0.1, 'volumeRatio5': 0.04, 'volatility10': 0.16, 'pullback10': 0.18, 'closeVsMa20': 0.09, 'closeVsMa60': 0.05, 'ret60': 0.03, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.04}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -3.5, 'takeProfitPct': 6.0, 'takeProfitPartialPct': 4.0, 'weakTakeProfitPct': 5.0, 'exitDrawdownFromHighPct': 3.2}"
1067,-15.0,-3.5,6.0,5.0,1.8,2,6,60,0,-0.0009183612049199485,-0.0009183612049199485,0.0,-2.814761571854488,0.0,0.0,-1.530926891244455e-05,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 3, 'min_ma20_slope_5': 0.003, 'ret20_min': 0.02, 'ret20_max': 0.2, 'ret5_min': -0.03, 'ret5_max': 0.04, 'pullback10_min': -0.04, 'pullback10_max': -0.003, 'close_vs_ma20_min': -0.02, 'close_vs_ma20_max': 0.028, 'max_volatility10': 0.013, 'volume_ratio5_min': 0.75, 'volume_ratio5_max': 1.55, 'top_n': 30, 'weights': {'ret10': 0.12, 'ret20': 0.08, 'ret5': 0.03, 'avgTurnover5': 0.12, 'volumeRatio5': 0.05, 'volatility10': 0.18, 'pullback10': 0.2, 'closeVsMa20': 0.12, 'closeVsMa60': 0.04, 'ret60': 0.02, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.06}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -3.5, 'takeProfitPct': 6.0, 'takeProfitPartialPct': 5.0, 'weakTakeProfitPct': 5.0, 'exitDrawdownFromHighPct': 1.8}"
1068,-15.0,-3.5,6.0,5.0,1.8,2,6,60,0,-0.0009183612049199485,-0.0009183612049199485,0.0,-2.814761571854488,0.0,0.0,-1.530926891244455e-05,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 3, 'min_ma20_slope_5': 0.003, 'ret20_min': 0.02, 'ret20_max': 0.2, 'ret5_min': -0.03, 'ret5_max': 0.04, 'pullback10_min': -0.04, 'pullback10_max': -0.003, 'close_vs_ma20_min': -0.02, 'close_vs_ma20_max': 0.028, 'max_volatility10': 0.013, 'volume_ratio5_min': 0.75, 'volume_ratio5_max': 1.55, 'top_n': 30, 'weights': {'ret10': 0.15, 'ret20': 0.1, 'ret5': 0.04, 'avgTurnover5': 0.1, 'volumeRatio5': 0.04, 'volatility10': 0.16, 'pullback10': 0.18, 'closeVsMa20': 0.09, 'closeVsMa60': 0.05, 'ret60': 0.03, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.04}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -3.5, 'takeProfitPct': 6.0, 'takeProfitPartialPct': 5.0, 'weakTakeProfitPct': 5.0, 'exitDrawdownFromHighPct': 1.8}"
1073,-15.0,-3.5,6.0,5.0,2.5,2,6,60,0,-0.0009183612049199485,-0.0009183612049199485,0.0,-2.814761571854488,0.0,0.0,-1.530926891244455e-05,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 3, 'min_ma20_slope_5': 0.003, 'ret20_min': 0.02, 'ret20_max': 0.2, 'ret5_min': -0.03, 'ret5_max': 0.04, 'pullback10_min': -0.04, 'pullback10_max': -0.003, 'close_vs_ma20_min': -0.02, 'close_vs_ma20_max': 0.028, 'max_volatility10': 0.013, 'volume_ratio5_min': 0.75, 'volume_ratio5_max': 1.55, 'top_n': 30, 'weights': {'ret10': 0.12, 'ret20': 0.08, 'ret5': 0.03, 'avgTurnover5': 0.12, 'volumeRatio5': 0.05, 'volatility10': 0.18, 'pullback10': 0.2, 'closeVsMa20': 0.12, 'closeVsMa60': 0.04, 'ret60': 0.02, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.06}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -3.5, 'takeProfitPct': 6.0, 'takeProfitPartialPct': 5.0, 'weakTakeProfitPct': 5.0, 'exitDrawdownFromHighPct': 2.5}"
1074,-15.0,-3.5,6.0,5.0,2.5,2,6,60,0,-0.0009183612049199485,-0.0009183612049199485,0.0,-2.814761571854488,0.0,0.0,-1.530926891244455e-05,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 3, 'min_ma20_slope_5': 0.003, 'ret20_min': 0.02, 'ret20_max': 0.2, 'ret5_min': -0.03, 'ret5_max': 0.04, 'pullback10_min': -0.04, 'pullback10_max': -0.003, 'close_vs_ma20_min': -0.02, 'close_vs_ma20_max': 0.028, 'max_volatility10': 0.013, 'volume_ratio5_min': 0.75, 'volume_ratio5_max': 1.55, 'top_n': 30, 'weights': {'ret10': 0.15, 'ret20': 0.1, 'ret5': 0.04, 'avgTurnover5': 0.1, 'volumeRatio5': 0.04, 'volatility10': 0.16, 'pullback10': 0.18, 'closeVsMa20': 0.09, 'closeVsMa60': 0.05, 'ret60': 0.03, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.04}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -3.5, 'takeProfitPct': 6.0, 'takeProfitPartialPct': 5.0, 'weakTakeProfitPct': 5.0, 'exitDrawdownFromHighPct': 2.5}"
1079,-15.0,-3.5,6.0,5.0,3.2,2,6,60,0,-0.0009183612049199485,-0.0009183612049199485,0.0,-2.814761571854488,0.0,0.0,-1.530926891244455e-05,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 3, 'min_ma20_slope_5': 0.003, 'ret20_min': 0.02, 'ret20_max': 0.2, 'ret5_min': -0.03, 'ret5_max': 0.04, 'pullback10_min': -0.04, 'pullback10_max': -0.003, 'close_vs_ma20_min': -0.02, 'close_vs_ma20_max': 0.028, 'max_volatility10': 0.013, 'volume_ratio5_min': 0.75, 'volume_ratio5_max': 1.55, 'top_n': 30, 'weights': {'ret10': 0.12, 'ret20': 0.08, 'ret5': 0.03, 'avgTurnover5': 0.12, 'volumeRatio5': 0.05, 'volatility10': 0.18, 'pullback10': 0.2, 'closeVsMa20': 0.12, 'closeVsMa60': 0.04, 'ret60': 0.02, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.06}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -3.5, 'takeProfitPct': 6.0, 'takeProfitPartialPct': 5.0, 'weakTakeProfitPct': 5.0, 'exitDrawdownFromHighPct': 3.2}"
1080,-15.0,-3.5,6.0,5.0,3.2,2,6,60,0,-0.0009183612049199485,-0.0009183612049199485,0.0,-2.814761571854488,0.0,0.0,-1.530926891244455e-05,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 3, 'min_ma20_slope_5': 0.003, 'ret20_min': 0.02, 'ret20_max': 0.2, 'ret5_min': -0.03, 'ret5_max': 0.04, 'pullback10_min': -0.04, 'pullback10_max': -0.003, 'close_vs_ma20_min': -0.02, 'close_vs_ma20_max': 0.028, 'max_volatility10': 0.013, 'volume_ratio5_min': 0.75, 'volume_ratio5_max': 1.55, 'top_n': 30, 'weights': {'ret10': 0.15, 'ret20': 0.1, 'ret5': 0.04, 'avgTurnover5': 0.1, 'volumeRatio5': 0.04, 'volatility10': 0.16, 'pullback10': 0.18, 'closeVsMa20': 0.09, 'closeVsMa60': 0.05, 'ret60': 0.03, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.04}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -3.5, 'takeProfitPct': 6.0, 'takeProfitPartialPct': 5.0, 'weakTakeProfitPct': 5.0, 'exitDrawdownFromHighPct': 3.2}"
1085,-15.0,-3.5,7.5,3.0,1.8,2,6,60,0,-0.0009183612049199485,-0.0009183612049199485,0.0,-2.814761571854488,0.0,0.0,-1.530926891244455e-05,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 3, 'min_ma20_slope_5': 0.003, 'ret20_min': 0.02, 'ret20_max': 0.2, 'ret5_min': -0.03, 'ret5_max': 0.04, 'pullback10_min': -0.04, 'pullback10_max': -0.003, 'close_vs_ma20_min': -0.02, 'close_vs_ma20_max': 0.028, 'max_volatility10': 0.013, 'volume_ratio5_min': 0.75, 'volume_ratio5_max': 1.55, 'top_n': 30, 'weights': {'ret10': 0.12, 'ret20': 0.08, 'ret5': 0.03, 'avgTurnover5': 0.12, 'volumeRatio5': 0.05, 'volatility10': 0.18, 'pullback10': 0.2, 'closeVsMa20': 0.12, 'closeVsMa60': 0.04, 'ret60': 0.02, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.06}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -3.5, 'takeProfitPct': 7.5, 'takeProfitPartialPct': 3.0, 'weakTakeProfitPct': 6.5, 'exitDrawdownFromHighPct': 1.8}"
1086,-15.0,-3.5,7.5,3.0,1.8,2,6,60,0,-0.0009183612049199485,-0.0009183612049199485,0.0,-2.814761571854488,0.0,0.0,-1.530926891244455e-05,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 3, 'min_ma20_slope_5': 0.003, 'ret20_min': 0.02, 'ret20_max': 0.2, 'ret5_min': -0.03, 'ret5_max': 0.04, 'pullback10_min': -0.04, 'pullback10_max': -0.003, 'close_vs_ma20_min': -0.02, 'close_vs_ma20_max': 0.028, 'max_volatility10': 0.013, 'volume_ratio5_min': 0.75, 'volume_ratio5_max': 1.55, 'top_n': 30, 'weights': {'ret10': 0.15, 'ret20': 0.1, 'ret5': 0.04, 'avgTurnover5': 0.1, 'volumeRatio5': 0.04, 'volatility10': 0.16, 'pullback10': 0.18, 'closeVsMa20': 0.09, 'closeVsMa60': 0.05, 'ret60': 0.03, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.04}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -3.5, 'takeProfitPct': 7.5, 'takeProfitPartialPct': 3.0, 'weakTakeProfitPct': 6.5, 'exitDrawdownFromHighPct': 1.8}"
1091,-15.0,-3.5,7.5,3.0,2.5,2,6,60,0,-0.0009183612049199485,-0.0009183612049199485,0.0,-2.814761571854488,0.0,0.0,-1.530926891244455e-05,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 3, 'min_ma20_slope_5': 0.003, 'ret20_min': 0.02, 'ret20_max': 0.2, 'ret5_min': -0.03, 'ret5_max': 0.04, 'pullback10_min': -0.04, 'pullback10_max': -0.003, 'close_vs_ma20_min': -0.02, 'close_vs_ma20_max': 0.028, 'max_volatility10': 0.013, 'volume_ratio5_min': 0.75, 'volume_ratio5_max': 1.55, 'top_n': 30, 'weights': {'ret10': 0.12, 'ret20': 0.08, 'ret5': 0.03, 'avgTurnover5': 0.12, 'volumeRatio5': 0.05, 'volatility10': 0.18, 'pullback10': 0.2, 'closeVsMa20': 0.12, 'closeVsMa60': 0.04, 'ret60': 0.02, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.06}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -3.5, 'takeProfitPct': 7.5, 'takeProfitPartialPct': 3.0, 'weakTakeProfitPct': 6.5, 'exitDrawdownFromHighPct': 2.5}"
1092,-15.0,-3.5,7.5,3.0,2.5,2,6,60,0,-0.0009183612049199485,-0.0009183612049199485,0.0,-2.814761571854488,0.0,0.0,-1.530926891244455e-05,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 3, 'min_ma20_slope_5': 0.003, 'ret20_min': 0.02, 'ret20_max': 0.2, 'ret5_min': -0.03, 'ret5_max': 0.04, 'pullback10_min': -0.04, 'pullback10_max': -0.003, 'close_vs_ma20_min': -0.02, 'close_vs_ma20_max': 0.028, 'max_volatility10': 0.013, 'volume_ratio5_min': 0.75, 'volume_ratio5_max': 1.55, 'top_n': 30, 'weights': {'ret10': 0.15, 'ret20': 0.1, 'ret5': 0.04, 'avgTurnover5': 0.1, 'volumeRatio5': 0.04, 'volatility10': 0.16, 'pullback10': 0.18, 'closeVsMa20': 0.09, 'closeVsMa60': 0.05, 'ret60': 0.03, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.04}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -3.5, 'takeProfitPct': 7.5, 'takeProfitPartialPct': 3.0, 'weakTakeProfitPct': 6.5, 'exitDrawdownFromHighPct': 2.5}"
1097,-15.0,-3.5,7.5,3.0,3.2,2,6,60,0,-0.0009183612049199485,-0.0009183612049199485,0.0,-2.814761571854488,0.0,0.0,-1.530926891244455e-05,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 3, 'min_ma20_slope_5': 0.003, 'ret20_min': 0.02, 'ret20_max': 0.2, 'ret5_min': -0.03, 'ret5_max': 0.04, 'pullback10_min': -0.04, 'pullback10_max': -0.003, 'close_vs_ma20_min': -0.02, 'close_vs_ma20_max': 0.028, 'max_volatility10': 0.013, 'volume_ratio5_min': 0.75, 'volume_ratio5_max': 1.55, 'top_n': 30, 'weights': {'ret10': 0.12, 'ret20': 0.08, 'ret5': 0.03, 'avgTurnover5': 0.12, 'volumeRatio5': 0.05, 'volatility10': 0.18, 'pullback10': 0.2, 'closeVsMa20': 0.12, 'closeVsMa60': 0.04, 'ret60': 0.02, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.06}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -3.5, 'takeProfitPct': 7.5, 'takeProfitPartialPct': 3.0, 'weakTakeProfitPct': 6.5, 'exitDrawdownFromHighPct': 3.2}"
1098,-15.0,-3.5,7.5,3.0,3.2,2,6,60,0,-0.0009183612049199485,-0.0009183612049199485,0.0,-2.814761571854488,0.0,0.0,-1.530926891244455e-05,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 3, 'min_ma20_slope_5': 0.003, 'ret20_min': 0.02, 'ret20_max': 0.2, 'ret5_min': -0.03, 'ret5_max': 0.04, 'pullback10_min': -0.04, 'pullback10_max': -0.003, 'close_vs_ma20_min': -0.02, 'close_vs_ma20_max': 0.028, 'max_volatility10': 0.013, 'volume_ratio5_min': 0.75, 'volume_ratio5_max': 1.55, 'top_n': 30, 'weights': {'ret10': 0.15, 'ret20': 0.1, 'ret5': 0.04, 'avgTurnover5': 0.1, 'volumeRatio5': 0.04, 'volatility10': 0.16, 'pullback10': 0.18, 'closeVsMa20': 0.09, 'closeVsMa60': 0.05, 'ret60': 0.03, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.04}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -3.5, 'takeProfitPct': 7.5, 'takeProfitPartialPct': 3.0, 'weakTakeProfitPct': 6.5, 'exitDrawdownFromHighPct': 3.2}"
1103,-15.0,-3.5,7.5,4.0,1.8,2,6,60,0,-0.0009183612049199485,-0.0009183612049199485,0.0,-2.814761571854488,0.0,0.0,-1.530926891244455e-05,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 3, 'min_ma20_slope_5': 0.003, 'ret20_min': 0.02, 'ret20_max': 0.2, 'ret5_min': -0.03, 'ret5_max': 0.04, 'pullback10_min': -0.04, 'pullback10_max': -0.003, 'close_vs_ma20_min': -0.02, 'close_vs_ma20_max': 0.028, 'max_volatility10': 0.013, 'volume_ratio5_min': 0.75, 'volume_ratio5_max': 1.55, 'top_n': 30, 'weights': {'ret10': 0.12, 'ret20': 0.08, 'ret5': 0.03, 'avgTurnover5': 0.12, 'volumeRatio5': 0.05, 'volatility10': 0.18, 'pullback10': 0.2, 'closeVsMa20': 0.12, 'closeVsMa60': 0.04, 'ret60': 0.02, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.06}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -3.5, 'takeProfitPct': 7.5, 'takeProfitPartialPct': 4.0, 'weakTakeProfitPct': 6.5, 'exitDrawdownFromHighPct': 1.8}"
1104,-15.0,-3.5,7.5,4.0,1.8,2,6,60,0,-0.0009183612049199485,-0.0009183612049199485,0.0,-2.814761571854488,0.0,0.0,-1.530926891244455e-05,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 3, 'min_ma20_slope_5': 0.003, 'ret20_min': 0.02, 'ret20_max': 0.2, 'ret5_min': -0.03, 'ret5_max': 0.04, 'pullback10_min': -0.04, 'pullback10_max': -0.003, 'close_vs_ma20_min': -0.02, 'close_vs_ma20_max': 0.028, 'max_volatility10': 0.013, 'volume_ratio5_min': 0.75, 'volume_ratio5_max': 1.55, 'top_n': 30, 'weights': {'ret10': 0.15, 'ret20': 0.1, 'ret5': 0.04, 'avgTurnover5': 0.1, 'volumeRatio5': 0.04, 'volatility10': 0.16, 'pullback10': 0.18, 'closeVsMa20': 0.09, 'closeVsMa60': 0.05, 'ret60': 0.03, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.04}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -3.5, 'takeProfitPct': 7.5, 'takeProfitPartialPct': 4.0, 'weakTakeProfitPct': 6.5, 'exitDrawdownFromHighPct': 1.8}"
1109,-15.0,-3.5,7.5,4.0,2.5,2,6,60,0,-0.0009183612049199485,-0.0009183612049199485,0.0,-2.814761571854488,0.0,0.0,-1.530926891244455e-05,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 3, 'min_ma20_slope_5': 0.003, 'ret20_min': 0.02, 'ret20_max': 0.2, 'ret5_min': -0.03, 'ret5_max': 0.04, 'pullback10_min': -0.04, 'pullback10_max': -0.003, 'close_vs_ma20_min': -0.02, 'close_vs_ma20_max': 0.028, 'max_volatility10': 0.013, 'volume_ratio5_min': 0.75, 'volume_ratio5_max': 1.55, 'top_n': 30, 'weights': {'ret10': 0.12, 'ret20': 0.08, 'ret5': 0.03, 'avgTurnover5': 0.12, 'volumeRatio5': 0.05, 'volatility10': 0.18, 'pullback10': 0.2, 'closeVsMa20': 0.12, 'closeVsMa60': 0.04, 'ret60': 0.02, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.06}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -3.5, 'takeProfitPct': 7.5, 'takeProfitPartialPct': 4.0, 'weakTakeProfitPct': 6.5, 'exitDrawdownFromHighPct': 2.5}"
